name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"lagos,nigeria",3 02 2020,35,22.8,27.9,38.6,22.8,29.7,22.1,73.3,0,0,0,,0,0,34.9,18,189.2,1012.9,18.8,4.3,263.9,22.6,9,,2020-02-03T07:04:29,2020-02-03T18:56:02,0.31,Clear,Clear conditions throughout the day.,clear-day,"DNMM,remote,65201099999"
"lagos,nigeria",4 02 2020,35.2,23,28.2,41.9,23,31,23.5,77.9,0,0,0,,0,0,32,22.3,192.8,1013.3,30.9,5.9,249.4,21.7,9,,2020-02-04T07:04:27,2020-02-04T18:56:17,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"lagos,nigeria",5 02 2020,35,24,28.5,40.6,24,31.8,24.1,78.8,0,0,0,,0,0,32.4,16.6,200.2,1012.3,27.4,5.6,241.7,20.9,9,,2020-02-05T07:04:24,2020-02-05T18:56:31,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"lagos,nigeria",6 02 2020,36,24.1,29.1,39.8,24.1,32.1,23.3,74.2,0,0,0,,0,0,30.6,20.5,148.2,1011.6,25,5.2,252.5,21.9,9,,2020-02-06T07:04:20,2020-02-06T18:56:44,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"lagos,nigeria",7 02 2020,37,24.7,29.3,37,24.7,29.6,18.6,59.5,0,0,0,,0,0,31.3,24.1,104.7,1011.7,27.8,5.3,271.7,23.4,9,,2020-02-07T07:04:15,2020-02-07T18:56:57,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"lagos,nigeria",8 02 2020,37.2,22,28.6,37.7,22,29.2,17.3,53.9,0,0,0,,0,0,37.4,22.3,193.3,1011.5,23.6,4.2,274.9,23.8,9,,2020-02-08T07:04:09,2020-02-08T18:57:09,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"lagos,nigeria",9 02 2020,35,24,28.8,41.9,24,32.6,24,76.7,0,0,0,,0,0,30.6,22.3,210.6,1012.5,29.5,6.4,234.8,20.4,9,,2020-02-09T07:04:03,2020-02-09T18:57:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"lagos,nigeria",10 02 2020,35,26,29.4,43.5,26,35,25.7,81.9,0,0,0,,0,0,30.2,14.8,79.1,1012.8,40.6,5.9,205.4,17.8,7,,2020-02-10T07:03:55,2020-02-10T18:57:30,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",11 02 2020,36,25.9,29.8,35.8,25.9,31.6,21.1,65.4,0,0,0,,0,0,31.7,14.8,33.5,1012.4,26.1,3,272.7,23.7,9,,2020-02-11T07:03:47,2020-02-11T18:57:40,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"lagos,nigeria",12 02 2020,36.1,24,29,35.3,24,29,15.1,47,0,0,0,,0,0,31,25.9,76.6,1012.1,24.6,1.6,286.4,24.8,10,,2020-02-12T07:03:38,2020-02-12T18:57:49,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",13 02 2020,35.1,24,28.6,35.2,24,28.8,17.1,52.8,0,0,0,,0,0,29.2,22.3,107.8,1011.8,19.8,1,280.8,24.2,10,,2020-02-13T07:03:28,2020-02-13T18:57:58,0.64,Clear,Clear conditions throughout the day.,clear-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",14 02 2020,37,23,29.1,36.9,23,30.2,18.6,57,0,0,0,,0,0,30.2,18.4,160,1010.1,27.1,1.2,281.4,24.2,10,,2020-02-14T07:03:17,2020-02-14T18:58:06,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",15 02 2020,36,25,29.2,41.9,25,32.8,24,75.9,0,0,0,,0,0,32.8,22.3,222.6,1010,24.9,1.9,277.6,24,9,,2020-02-15T07:03:05,2020-02-15T18:58:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"lagos,nigeria",16 02 2020,35,26,29.2,43.3,26,33.7,25.1,80.4,0,0,0,,0,0,34.6,16.6,215.2,1010.8,27.1,2.1,262.8,22.7,9,,2020-02-16T07:02:52,2020-02-16T18:58:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"lagos,nigeria",17 02 2020,35,25.9,29.4,43.3,25.9,34.8,25.2,79.6,0,0,0,,0,0,34.9,18.4,222.6,1011.3,35.4,3.4,258,22.4,9,,2020-02-17T07:02:39,2020-02-17T18:58:25,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",18 02 2020,35,26.9,30,43.3,30.6,36.7,25.9,79.9,0,0,0,,0,0,33.8,22.3,224.8,1011.7,34.7,4.7,221.3,19.2,8,,2020-02-18T07:02:25,2020-02-18T18:58:30,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999,VRJT5"
"lagos,nigeria",19 02 2020,36,25,29.9,44.7,25,36.3,25.7,79.6,0,0,0,,0,0,29.9,24.1,230.3,1010.5,41.4,6.6,233.6,20.1,9,,2020-02-19T07:02:10,2020-02-19T18:58:35,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",20 02 2020,36,27,30.4,46.3,31.2,37.5,25.9,78,0,0,0,,0,0,31.7,25.6,209.9,1009.2,34,7,239.6,20.7,8,,2020-02-20T07:01:54,2020-02-20T18:58:39,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",21 02 2020,35,27,30.3,43.6,30.6,36.9,25.5,77.2,0,0,0,,0,0,32.4,18.4,224.7,1009.2,30.5,6.9,248.4,21.5,9,,2020-02-21T07:01:38,2020-02-21T18:58:42,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",22 02 2020,37,27.3,30.5,46,32,38.4,26.4,80.2,0,0,0,,0,0,34.9,16.6,256,1009.9,49,7.7,223.7,19.4,8,,2020-02-22T07:01:20,2020-02-22T18:58:45,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999,VRJT5"
"lagos,nigeria",23 02 2020,36,27.8,30.7,46.3,30.6,38.1,26.1,78.1,0,0,0,,0,0,37.8,24.1,256.8,1010.8,49.4,8.1,249.5,21.5,9,,2020-02-23T07:01:03,2020-02-23T18:58:47,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999,VRJT5"
"lagos,nigeria",24 02 2020,36,28,31,46.3,34.4,38.8,26.3,78.1,0,0,0,,0,0,34.2,22.3,252,1010.5,37.8,7.9,246.1,21.4,9,,2020-02-24T07:00:44,2020-02-24T18:58:49,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"lagos,nigeria",25 02 2020,36,27.1,30.4,43.3,31.6,37.3,25.8,77.8,0,0,0,,0,0,33.8,22.3,268.7,1010.4,37.7,7.7,242.4,20.8,9,,2020-02-25T07:00:25,2020-02-25T18:58:50,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"lagos,nigeria",26 02 2020,35,26.8,29.6,43.3,30.2,35.9,25.8,80.9,0,0,0,,0,0,30.6,18.4,228.2,1009.9,46.9,8,226.3,19.5,8,,2020-02-26T07:00:05,2020-02-26T18:58:50,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999,VRJT5"
"lagos,nigeria",27 02 2020,36,27,30.4,46.3,30.1,36.8,25.4,76,0,0,0,,0,0,34.6,16.9,235.4,1010.5,46.6,8.4,257.7,22.3,9,,2020-02-27T06:59:45,2020-02-27T18:58:50,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",28 02 2020,36,25,29.5,46.3,25,35.2,25.6,80.8,0,0,0,,0,0,32,17.4,257.7,1011.2,49.3,8.2,220.4,19,7,,2020-02-28T06:59:24,2020-02-28T18:58:50,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",29 02 2020,34.5,26.8,29.9,45.8,30.1,37.2,26.2,81,0,0,0,,0,0,36.7,24,247.3,1010.3,46.1,7.9,222.4,19.3,9,,2020-02-29T06:59:02,2020-02-29T18:58:49,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",1 03 2020,34,28,30.4,45.3,34.5,38.8,26.8,81.8,0,0,0,,0,0,34.2,25.9,230.8,1010.6,58.9,8.9,201.8,17.6,8,,2020-03-01T06:58:40,2020-03-01T18:58:47,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",2 03 2020,35,28,30.6,44.9,34.3,38.7,26.5,79.7,0,0,0,,0,0,30.6,18.4,220.1,1012,52.7,9.5,175.4,15.2,7,,2020-03-02T06:58:17,2020-03-02T18:58:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",3 03 2020,33,23,27.8,40.6,23,31.2,24.4,82.8,10,100,8.33,rain,0,0,42.5,27.7,202.3,1013.2,42.7,8.9,223.4,19.4,9,,2020-03-03T06:57:54,2020-03-03T18:58:43,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",4 03 2020,35,26,29.7,46.7,26,35.6,25.7,80.3,0,0,0,,0,0,26.3,22.3,228.4,1012.6,53.5,9.9,236.3,20.3,9,,2020-03-04T06:57:30,2020-03-04T18:58:40,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",5 03 2020,35,27,30.2,46.7,31.2,37.9,26.4,80.7,0,0,0,,0,0,27.7,20.6,224.2,1011.2,48.1,10.1,194.2,16.9,7,,2020-03-05T06:57:06,2020-03-05T18:58:37,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",6 03 2020,35,24.8,28.6,46.1,24.8,33.5,25.6,84.4,3,100,4.17,rain,0,0,53,25.9,259.4,1010.3,59.2,9,165,14.3,6,,2020-03-06T06:56:42,2020-03-06T18:58:33,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",7 03 2020,35.2,25.8,28.7,44.9,25.8,32.7,25.2,82.5,0,0,0,,0,0,28.8,18.4,226,1010.5,41.2,9.1,120.9,10.3,5,,2020-03-07T06:56:17,2020-03-07T18:58:29,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",8 03 2020,35,26.8,29.9,43,30.1,35.7,25.1,76.7,0,0,0,,0,0,26.3,18.4,211.5,1011.2,43.4,10.1,217.2,18.9,8,,2020-03-08T06:55:51,2020-03-08T18:58:25,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",9 03 2020,33,26.6,29.6,42.1,26.6,36.2,25.9,81.3,0.4,100,12.5,rain,0,0,35.3,24.4,223.8,1010.1,43.7,10.1,228.3,19.7,8,,2020-03-09T06:55:26,2020-03-09T18:58:20,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999,VRJT5"
"lagos,nigeria",10 03 2020,34.8,27.8,30.4,46.1,33.2,38.2,26.3,79.8,0,0,0,,0,0,36,25.9,226.9,1009.5,53.9,10,239.2,20.7,8,,2020-03-10T06:54:59,2020-03-10T18:58:15,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",11 03 2020,35,27.8,30.3,45.1,33.7,38.3,26.6,81.4,2.1,100,25,rain,0,0,38.2,31.7,232.2,1009.5,55.1,9.8,233.1,20.1,8,,2020-03-11T06:54:33,2020-03-11T18:58:10,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,65201099999,VRJT5"
"lagos,nigeria",12 03 2020,35,24.9,28.7,44.7,24.9,33.5,25.1,82,6,100,4.17,rain,0,0,83.5,15.9,222.1,1009.9,55.2,9.5,202.4,17.5,7,,2020-03-12T06:54:06,2020-03-12T18:58:05,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,65201099999,VRJT5"
"lagos,nigeria",13 03 2020,35,27,29.9,44.9,31,36.8,25.9,80.2,1.9,100,25,rain,0,0,29.5,20.1,216.3,1009.9,60.8,9.8,220.1,19,8,,2020-03-13T06:53:39,2020-03-13T18:57:59,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"lagos,nigeria",14 03 2020,33.1,25.2,28.7,42.1,25.2,33.8,25.5,83.5,12,100,4.17,rain,0,0,30.6,14.8,254,1010.6,50.6,9.6,230.2,19.9,8,,2020-03-14T06:53:12,2020-03-14T18:57:53,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",15 03 2020,34,26.2,29.6,43.5,26.2,36,25.9,81.5,0.1,100,4.17,rain,0,0,31.7,22.3,232.4,1010.1,47.9,10,261.9,22.5,9,,2020-03-15T06:52:44,2020-03-15T18:57:47,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"lagos,nigeria",16 03 2020,34.6,26.9,30.1,43.6,31,37.4,26.3,81.7,0,0,0,,0,0,32.8,24.1,219.6,1009.5,51.1,9.3,257.5,22.3,9,,2020-03-16T06:52:16,2020-03-16T18:57:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",17 03 2020,35,27,30.1,44.9,31.2,37.3,26.2,80.7,0,0,0,,0,0,34.9,24.1,233.5,1009.9,49.5,9.4,250.2,21.8,9,,2020-03-17T06:51:48,2020-03-17T18:57:34,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",18 03 2020,35,27.8,30.2,43.3,33.2,37.6,26.2,80.2,0,0,0,,0,0,37.4,24.9,247.3,1010.4,57.2,10,219.9,18.9,8,,2020-03-18T06:51:20,2020-03-18T18:57:27,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",19 03 2020,34,27.8,29.9,42.1,32.7,36.7,25.9,80.1,0,0,0,,0,0,42.5,22.2,240.3,1010.9,59.7,10,215,18.8,8,,2020-03-19T06:50:52,2020-03-19T18:57:20,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",20 03 2020,33,27.8,29.3,41.7,32.7,35.7,25.7,81.6,0,0,0,,0,0,36.4,24.1,240.3,1011,61.3,10,231.8,19.9,9,,2020-03-20T06:50:23,2020-03-20T18:57:13,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",21 03 2020,34.1,27,29.5,43.4,31.2,35.9,26,82.4,0.1,100,4.17,rain,0,0,31.7,31.7,224.3,1010.5,63.1,10,231.2,20,8,,2020-03-21T06:49:55,2020-03-21T18:57:06,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",22 03 2020,34.1,27,29.6,43.3,31.1,35.7,25.6,80.2,0,0,0,,0,0,33.1,20.5,222,1010.4,48.4,10,239.8,20.7,9,,2020-03-22T06:49:26,2020-03-22T18:56:59,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",23 03 2020,31,27,28.7,42.4,31.2,34.8,25.9,85,1,100,8.33,rain,0,0,34.2,17.3,256.9,1011,56.1,10,179.6,15.5,7,,2020-03-23T06:48:57,2020-03-23T18:56:51,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",24 03 2020,29,23,26.1,33.6,23,28.1,23.8,87.8,14,100,8.33,rain,0,0,37.1,13,269.8,1012,45.5,8.6,112.8,9.6,5,,2020-03-24T06:48:28,2020-03-24T18:56:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",25 03 2020,33,25,27.6,40.3,25,30.5,24.2,82.6,0,0,0,,0,0,39.2,22.3,230.9,1011.9,49.7,9.9,188.1,16.2,6,,2020-03-25T06:48:00,2020-03-25T18:56:37,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"lagos,nigeria",26 03 2020,33.1,24.8,28.5,40.6,24.8,32.3,24.8,81.5,0,0,0,,0,0,37.1,16.7,205.6,1010.5,41.9,10,237.8,20.5,9,,2020-03-26T06:47:31,2020-03-26T18:56:29,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",27 03 2020,33,26.9,28.9,42.4,30.6,35.1,25.9,84.4,0,0,0,,0,0,29.9,14.8,226.1,1010.9,58.8,10,198.5,17.2,7,,2020-03-27T06:47:02,2020-03-27T18:56:22,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",28 03 2020,34,25.9,29.2,42,25.9,34.1,25.1,79.9,0,0,0,,0,0,32,20.2,225.7,1011.1,52.2,10,229.7,19.8,8,,2020-03-28T06:46:33,2020-03-28T18:56:14,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",29 03 2020,35,26.3,29.8,43.3,26.3,35.6,25.3,77.9,0,0,0,,0,0,38.9,20.6,229.7,1010.4,48.3,10.1,244.4,21,8,,2020-03-29T06:46:04,2020-03-29T18:56:07,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",30 03 2020,34,26.8,29.4,43.5,30.5,35.5,25.7,81.5,0,0,0,,0,0,34.9,25.9,223.2,1009.4,55,10.5,238.1,20.6,8,,2020-03-30T06:45:36,2020-03-30T18:56:00,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,65213099999,DNMM,65201099999"
"lagos,nigeria",31 03 2020,34,27,29.5,43.5,31.2,35.9,25.9,82.2,0,0,0,,0,0,34.9,15.1,235.1,1009.8,60.9,10,233.5,20.3,7,,2020-03-31T06:45:07,2020-03-31T18:55:53,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"lagos,nigeria",1 04 2020,33,24.8,28,39.3,24.8,31.6,24.6,82.8,9,100,4.17,rain,0,0,64.8,27.7,185.4,1010.8,46.2,9.5,206.5,17.8,8,,2020-04-01T06:44:39,2020-04-01T18:55:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
"lagos,nigeria",2 04 2020,33,25,28.8,40.6,25,33.3,25,81.2,0,0,0,,0,0,31.7,24.1,209.5,1010.5,48.9,9.6,238.2,20.8,9,,2020-04-02T06:44:11,2020-04-02T18:55:39,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"lagos,nigeria",3 04 2020,34,26.8,29.8,42,30.1,35.4,25,76.8,0,0,0,,0,0,38.2,24.1,222.3,1010.6,44.5,10,255.7,21.9,8,,2020-04-03T06:43:42,2020-04-03T18:55:32,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
"lagos,nigeria",4 04 2020,31,20,26.9,37.7,20,30,24.1,85.3,0.1,100,4.17,rain,0,0,39.2,31.7,206.1,1011.9,48.2,9.2,200.8,17.6,7,,2020-04-04T06:43:15,2020-04-04T18:55:25,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
"lagos,nigeria",5 04 2020,35,24.9,28.7,45.2,24.9,33.2,25.3,83,3.9,100,4.17,rain,0,0,31.7,24.1,198.7,1011,41.5,10.1,242.2,20.8,8,,2020-04-05T06:42:47,2020-04-05T18:55:18,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
"lagos,nigeria",6 04 2020,33.8,26,28.1,44.8,26,32.3,25.1,84.5,0,0,0,,0,0,74.2,74.2,182.4,1011.9,54.9,10,215.6,18.6,7,,2020-04-06T06:42:19,2020-04-06T18:55:12,0.44,Partially cloudy,Partly cloudy throughout the day.,wind,"65210099999,VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",7 04 2020,35,25,29,43.3,25,33.2,24.8,79.6,0,0,0,,0,0,33.1,18.3,213.3,1011.1,45.1,10,286.3,24.7,10,,2020-04-07T06:41:52,2020-04-07T18:55:06,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,65213099999,DNMM,remote,65201099999"
"lagos,nigeria",8 04 2020,33,26.8,29.1,42.1,30,35.4,25.8,82.9,0.2,100,4.17,rain,0,0,36.4,18.1,220.6,1010.9,60.2,10,246.7,21.2,8,,2020-04-08T06:41:25,2020-04-08T18:55:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,65213099999,DNMM,65201099999,VRJT5"
"lagos,nigeria",9 04 2020,35,26.8,30.1,43.3,30.1,36.3,25.4,77.3,0,0,0,,0,0,34.2,28.9,223.2,1010.6,51.1,10.1,262.3,22.7,9,,2020-04-09T06:40:58,2020-04-09T18:54:54,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",10 04 2020,32.8,26,28.5,38.7,26,33.1,24.7,80.6,0,0,0,,0,0,33.8,22.3,9.1,1011.2,39.9,9.4,252,21.9,9,,2020-04-10T06:40:32,2020-04-10T18:54:48,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",11 04 2020,33,26,29.4,43.8,26,35.2,25.5,80.1,0,0,0,,0,0,32.4,20.5,192.9,1011.8,43.8,9.7,237.2,20.5,9,,2020-04-11T06:40:06,2020-04-11T18:54:43,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",12 04 2020,35,26.8,30.2,44.5,30.2,36.8,25.4,76.6,0,0,0,,0,0,33.5,22.3,209.2,1011.6,53.7,10,244.6,21.1,8,,2020-04-12T06:39:40,2020-04-12T18:54:38,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,65213099999,DNMM,65201099999"
"lagos,nigeria",13 04 2020,34,27.9,30.1,42,32.7,36.5,25.4,77,0,0,0,,0,0,33.5,22.3,215.6,1011.1,51.8,9.6,243.9,21.1,9,,2020-04-13T06:39:15,2020-04-13T18:54:33,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"lagos,nigeria",14 04 2020,34,27,29.9,43.5,30.6,36.4,25.6,78.7,0.1,100,4.17,rain,0,0,32.4,27.7,224.8,1010.6,49.5,8.3,267.9,23.1,9,,2020-04-14T06:38:50,2020-04-14T18:54:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",15 04 2020,35,27.9,30.5,43.3,33.5,37.4,25.7,77.1,0,0,0,,0,0,36.4,18.4,226.3,1010.6,47.1,8.4,254.3,21.9,9,,2020-04-15T06:38:25,2020-04-15T18:54:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999,VRJT5"
"lagos,nigeria",16 04 2020,34.6,27.8,30.1,46.8,33.2,38.3,26.6,81.8,0.6,100,16.67,rain,0,0,40.3,31.7,243.9,1009.9,50.8,9.5,251.4,21.7,9,,2020-04-16T06:38:01,2020-04-16T18:54:21,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",17 04 2020,34,28,29.9,43.5,33.6,37.1,25.9,79.8,1.3,100,4.17,rain,0,0,35.6,19.4,218.5,1009.7,71,10.1,175.8,15.1,7,,2020-04-17T06:37:37,2020-04-17T18:54:17,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
"lagos,nigeria",18 04 2020,34,27,30.4,43.5,30.7,37.5,25.9,77.8,0,0,0,,0,0,33.8,20.5,218.6,1011,63.9,9.7,236.6,20.4,8,,2020-04-18T06:37:14,2020-04-18T18:54:14,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999,VRJT5"
"lagos,nigeria",19 04 2020,31.3,27,28.9,39.7,30.6,34.8,25.6,83.2,0,0,0,,0,0,34.9,33.6,227.6,1013.2,64.4,9.8,132.9,11.6,7,,2020-04-19T06:36:51,2020-04-19T18:54:11,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999,VRJT5"
